status	read_id	taxid	V4	V5	domain	phylum	class	order	family	genus	species
C	M06338:88:000000000-JCJ4V:1:1101:6266:11368	49640	250|226	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:4	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:7581:11470	49640	250|231	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:7571:11485	49640	250|210	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:17	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:23143:11500	47942	251|143	4:190 0:15 4:1 47942:5 0:4 47942:2 |:| 4:49 46958:2 4:9 46958:5 47666:1 46958:1 4:5 46958:1 47666:2 4:11 47667:5 4:1 47667:2 4:12 47667:3	Nucletmycea	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
C	M06338:88:000000000-JCJ4V:1:1101:9573:11579	49640	250|228	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:6	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:23118:11583	46354	186|186	1:7 3:48 3303:5 3:4 3303:7 3:1 3303:15 3:65 |:| 3:2 1:2 3:18 0:8 46354:2 3:74 3303:15 3:1 3303:7 3:4 3303:5 3:14	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	NA
C	M06338:88:000000000-JCJ4V:1:1101:7471:11638	49640	250|246	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:33 47666:5 4:2 49640:5 0:8	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:6965:12128	49640	250|111	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:77	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:4266:12138	49640	250|88	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:54	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:27828:12339	47942	251|238	4:66 46958:1 4:5 46958:1 4:144 |:| 4:50 47491:2 0:5 4:5 0:8 4:115 0:5 4:2 0:5 47942:3 0:4	Nucletmycea	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
C	M06338:88:000000000-JCJ4V:1:1101:17552:12459	49640	250|218	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:22 0:24 4:26 49640:25	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:26218:12489	46315	218|160	3:7 3303:5 3:88 3303:15 3:1 3303:7 3:4 46315:9 46259:8 3:36 1:4 |:| 1:4 3:36 46259:8 46315:9 3:4 3303:7 3:1 3303:15 3:42	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	NA
C	M06338:88:000000000-JCJ4V:1:1101:7375:12525	45185	228|45	3:6 1:2 3:51 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:2 1673:5 0:1 45185:9 0:7 1673:9 0:1 1673:7 1672:3 3:1 1672:5 3:20 1:3 |:| 1:4 3:7	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:10508:12701	49640	250|250	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:10292:12727	49640	250|36	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:2	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:7397:12743	1762	219|219	1831:3 3:80 1672:1 1674:2 3:7 1673:9 1753:1 1674:9 3:17 1753:6 3:6 1753:5 1762:5 3:3 1762:1 3:5 1762:1 1672:5 3:14 1:5 |:| 1:5 3:14 1672:5 1762:1 3:5 1762:1 3:3 1762:5 1753:5 3:6 1753:6 3:17 1674:9 1753:1 1673:9 3:7 1674:2 1672:1 3:80 1831:3	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:18933:12821	49640	250|222	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:15677:12830	44889	206|196	3:7 0:7 3:49 44889:1 3:11 0:3 3:9 0:34 3:1 0:9 3:34 1:7 |:| 1:7 3:34 0:9 3:1 0:34 3:9 0:3 3:11 44889:1 3:39 0:5 3:5 0:4	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera	NA
C	M06338:88:000000000-JCJ4V:1:1101:25540:12834	49606	250|155	4:9 47666:1 0:4 47666:1 49729:5 0:9 49729:2 4:29 0:2 4:2 0:5 4:2 0:3 4:5 9022:1 4:1 0:5 48920:3 4:20 0:19 48852:5 4:23 49600:7 49599:7 49600:24 48920:4 47567:1 4:5 49606:1 0:5 48920:1 47571:1 0:4 |:| 4:109 0:1 4:8 48920:3	Nucletmycea	Basidiomycota	Exobasidiomycetes	Entylomatales	Incertae Sedis	Tilletiopsis	NA
C	M06338:88:000000000-JCJ4V:1:1101:21522:12949	49640	250|171	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:111 49599:3 4:5 49640:6 48920:4 49640:8	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:12031:13560	47704	251|251	4:217 |:| 4:66 46958:1 4:5 46958:1 4:83 0:1 47962:2 4:5 47704:2 0:5 4:5 47704:3 47673:4 4:1 47673:1 4:32	Nucletmycea	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
C	M06338:88:000000000-JCJ4V:1:1101:14037:13625	1707	230|193	0:4 25141:3 3:100 1680:4 3:1 1707:10 0:4 1707:1 0:1 1707:3 0:7 3:5 0:3 3:7 1673:2 3:8 1672:1 3:5 1673:1 3:19 1:7 |:| 1:7 3:19 1673:1 3:5 1672:1 3:8 1673:2 3:7 0:3 3:5 0:7 1707:3 0:1 1707:1 0:4 1707:10 3:1 1680:4 3:70	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:14616:13731	1688	213|145	3:91 1673:3 3:1 1688:14 1680:1 1688:17 1673:6 1672:13 3:1 1672:11 0:4 3:1 0:5 3:3 0:1 3:2 43344:5 |:| 43344:5 3:2 0:1 3:3 0:5 3:1 0:4 1672:11 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:23	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:11410:13865	49640	250|188	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:26	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:6432:14152	47704	251|172	4:217 |:| 4:39 47704:10 47666:2 46958:5 47666:1 46958:3 4:5 47666:1 46958:7 4:65	Nucletmycea	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
C	M06338:88:000000000-JCJ4V:1:1101:8391:14179	46269	212|199	3:85 46259:5 46269:1 3303:10 46269:8 46187:4 46269:1 3303:9 46259:5 3303:2 3:17 46259:1 3303:3 3:19 0:1 1:2 3:5 |:| 3:5 1:2 0:1 3:19 3303:3 46259:1 3:17 3303:2 46259:5 3303:9 46269:1 46187:4 46269:8 3303:10 46269:1 46259:5 3:72	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	NA
C	M06338:88:000000000-JCJ4V:1:1101:5632:14441	46272	232|176	0:9 3:8 46187:2 3:84 46272:13 3303:4 46272:3 3303:32 3:36 1:7 |:| 1:7 3:36 3303:32 46272:3 3303:4 46272:13 3:47	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA
C	M06338:88:000000000-JCJ4V:1:1101:10744:14574	49640	250|62	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 49519:4 0:3 4:21	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:24687:14761	1707	218|162	3:2 0:15 1673:3 3:77 1673:4 3:1 0:3 1707:2 0:14 1707:7 3:5 1680:3 3:2 1674:5 1673:2 3:8 1672:1 3:5 1673:1 3:18 0:1 3:2 1:3 |:| 1:3 3:2 0:1 3:18 1673:1 3:5 1672:1 3:8 1673:2 1674:5 3:2 1680:3 3:5 1707:7 0:14 1707:2 0:3 3:1 1673:4 3:41	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:5276:14793	43534	212|161	0:9 3:26 43656:3 3:67 43490:4 43416:3 43490:1 43309:1 43534:1 43309:8 43490:5 43309:1 43534:4 43309:5 3:8 0:5 3:1 0:2 43573:4 0:4 3:8 0:1 1:5 3:2 |:| 3:2 1:5 0:1 3:8 0:4 43573:4 0:2 3:1 0:5 3:8 43309:5 43534:4 43309:1 43490:5 43309:8 43534:1 43309:1 43490:1 43416:3 43490:4 3:54	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
C	M06338:88:000000000-JCJ4V:1:1101:8974:14793	45185	179|145	3:6 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:20 1:7 |:| 1:7 3:20 1672:5 3:1 0:10 1673:1 0:20 45185:6 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:22	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:14042:14827	48647	250|233	1:9 4:21 47673:1 4:13 1:2 4:8 46958:1 4:23 1:10 4:93 46958:5 4:30 |:| 4:2 1:17 4:2 1:4 4:6 1:9 4:11 1:17 4:5 1:1 4:1 1:3 47667:11 48518:1 47673:5 47666:3 48647:2 47667:5 4:1 47673:1 4:7 48518:8 48647:1 48518:6 48647:1 47666:3 48518:5 48643:1 47666:3 4:7 47572:1 4:2 1:45 4:2	Nucletmycea	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Ophioceras	NA
C	M06338:88:000000000-JCJ4V:1:1101:25716:15060	49640	228|159	4:19 4153:5 4:6 0:8 4:71 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:7 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:38	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:23108:15530	48558	251|146	4:27 0:12 4:8 48558:4 4:15 46958:1 4:5 46958:1 4:33 47673:4 48367:3 4:5 0:5 46958:1 47673:4 0:5 4:84 |:| 4:112	Nucletmycea	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	NA
C	M06338:88:000000000-JCJ4V:1:1101:23640:15534	14689	205|169	1:6 3:38 3799:3 14689:38 3799:2 14689:3 3786:5 3:76 |:| 3:76 3786:5 14689:3 3799:2 14689:38 3799:3 3:8	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	NA
C	M06338:88:000000000-JCJ4V:1:1101:9594:15535	49640	250|233	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:11	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:24317:15535	49640	250|180	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:31 47666:8 4:44 4432:1 4:11 0:2 49640:5 4:1 0:1 4:6 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:1	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:24837:15617	2480	206|160	3:7 1:2 3:37 0:1 3:12 0:19 3:8 2379:5 3:3 0:3 3:3 0:15 3:1 2480:3 0:1 3:46 1:6 |:| 1:7 3:46 0:1 2480:3 3:1 0:15 3:3 0:3 3:3 2379:5 3:8 0:19 3:12	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA
C	M06338:88:000000000-JCJ4V:1:1101:14461:15695	45185	219|209	3:48 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:2 45182:1 0:4 3:18 0:1 1:2 3:3 |:| 3:3 1:2 0:1 3:18 0:4 45182:1 3:2 1672:3 1673:19 45185:15 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 1673:5 45185:4 3:38	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:25554:15829	47942	251|192	4:66 46958:1 4:5 46958:1 4:144 |:| 4:112 47572:6 47942:1 0:5 47942:3 4:1 47673:11 4:19	Nucletmycea	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
C	M06338:88:000000000-JCJ4V:1:1101:23348:15860	1707	211|211	1:5 3:19 1673:1 3:5 1672:1 3:8 1673:2 1674:5 3:2 1680:3 3:5 1707:10 1680:1 1707:15 3:1 1680:4 3:31 1673:6 0:1 3:1 1673:4 0:1 3:7 0:5 3:32 1673:2 |:| 1673:2 3:32 0:5 3:7 0:1 1673:4 3:1 0:1 1673:6 3:31 1680:4 3:1 1707:15 1680:1 1707:10 3:5 1680:3 3:2 1674:5 1673:2 3:8 1672:1 3:5 1673:1 3:19 1:5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:21221:15900	48075	251|144	4:65 46958:1 4:5 46958:1 4:145 |:| 4:92 48075:4 4:9 48075:5	Nucletmycea	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	NA
C	M06338:88:000000000-JCJ4V:1:1101:5637:15929	45185	231|51	3:6 25141:2 3:51 45185:4 1673:5 45185:4 3:37 0:4 1673:5 0:1 1673:2 0:31 1673:2 0:1 1673:7 3:4 1672:5 3:20 1:6 |:| 1:6 3:11	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:22166:16133	3723	229|189	3:184 3723:3 0:1 2375:1 3:6 |:| 3:6 2375:1 0:1 3723:3 3:144	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
C	M06338:88:000000000-JCJ4V:1:1101:21575:16139	49640	250|232	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 0:1	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:15032:16220	49640	250|222	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:16573:16235	1707	218|196	1:3 3:19 1673:1 3:5 1672:1 3:8 1673:2 1674:5 3:2 1680:3 3:5 1707:10 1680:1 1707:15 3:1 1680:4 3:73 1673:4 3:22 |:| 3:22 1673:4 3:73 1680:4 3:1 1707:15 1680:1 1707:10 3:5 1680:3 3:2 1674:5 1673:2 3:8 1672:1 3:5 1673:1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:1101:9199:16554	46744	197|197	3:90 46744:5 3:54 0:5 3:9 |:| 3:9 0:5 3:54 46744:5 3:90	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	NA
C	M06338:88:000000000-JCJ4V:1:1101:22300:16634	49640	250|159	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:1	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:17545:16684	49640	250|163	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:1	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:17706:16800	1770	230|206	3:7 1:2 3:78 0:2 1770:5 1672:1 0:2 1770:7 0:5 1673:4 1753:1 1674:9 3:17 1753:6 3:8 1753:1 3:36 1:5 |:| 1:5 3:36 1753:1 3:8 1753:6 3:17 1674:9 1753:1 1673:4 0:5 1770:7 0:2 1672:1 1770:5 0:2 3:63	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	uncultured	NA
C	M06338:88:000000000-JCJ4V:1:1101:16069:16868	49640	235|47	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:13 |:| 4:13	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:23456:16893	49640	245|205	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:23 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:12	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:13179:17037	44360	225|178	3:34 43869:3 3:13 43869:1 3:1 43869:9 3:30 43869:3 3:2 43869:3 3:1 43869:1 44330:5 44360:22 0:7 44360:5 0:16 43869:6 3:23 1:6 |:| 1:7 3:23 43869:6 0:16 44360:5 0:7 44360:22 44330:5 43869:1 3:1 43869:3 3:2 43869:3 3:30 43869:9 3:1 43869:1 3:2	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA
C	M06338:88:000000000-JCJ4V:1:1101:18831:17238	48647	235|189	4:2 1:17 4:2 1:4 4:6 1:9 4:11 1:17 4:5 1:1 4:1 1:3 47667:11 48518:1 47673:5 47666:3 48647:2 47667:5 4:1 47673:1 4:7 48518:8 48647:1 48518:6 48647:1 47666:3 48518:5 48643:1 47666:3 4:7 47572:1 4:2 1:45 4:4 |:| 1:9 4:21 47673:1 4:13 1:2 4:8 46958:1 4:23 1:10 4:67	Nucletmycea	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Ophioceras	NA
C	M06338:88:000000000-JCJ4V:1:1101:12847:17260	49640	250|223	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:10 0:31 4:22 48920:4 0:27 49640:7 4:1	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:3917:17351	47759	250|159	4:74 47759:7 4:3 47673:8 4:124 |:| 4:66 46958:1 4:5 46958:1 4:52	Nucletmycea	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Teratosphaeria	NA
C	M06338:88:000000000-JCJ4V:1:1101:18712:17795	48456	251|166	4:217 |:| 4:66 46958:1 4:5 46958:1 4:7 48456:3 47667:6 4:17 46958:4 4:22	Nucletmycea	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	NA
C	M06338:88:000000000-JCJ4V:1:1101:11651:17853	43715	192|191	3:4 43309:8 3:28 43309:3 3:1 43309:1 3:1 0:1 43715:2 0:2 43279:2 3:5 0:3 43715:2 3:1 0:5 43656:3 3:77 1:2 3:7 |:| 3:7 1:2 3:77 43656:3 0:5 3:1 43715:2 0:3 3:5 43279:2 0:2 43715:2 0:1 3:1 43309:1 3:1 43309:3 3:28 43309:8 3:3	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
C	M06338:88:000000000-JCJ4V:1:1101:12494:17864	43700	220|166	3:93 43700:2 43309:3 43700:45 43309:16 3:22 1:5 |:| 1:5 3:22 43309:16 43700:45 43309:3 43700:2 3:39	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	NA
C	M06338:88:000000000-JCJ4V:1:1101:10758:17949	46463	178|178	46454:1 3:9 46463:14 3:26 3303:3 46449:8 3:5 3303:5 0:1 46449:3 0:9 3:6 0:5 3:40 1:2 3:7 |:| 3:7 1:2 3:40 0:5 3:6 0:9 46449:3 0:1 3303:5 3:5 46449:8 3303:3 3:26 46463:14 3:9 46454:1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	NA
C	M06338:88:000000000-JCJ4V:1:1101:22422:17956	49640	250|228	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:6	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1101:20179:18018	49640	250|227	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:2	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
