genus	reads	relative_abundance	percent
Oxobacter	4	2.5977737079323e-05	0.0025977737079323
Phialocephala	4	2.5977737079323e-05	0.0025977737079323
Pigmentiphaga	4	2.5977737079323e-05	0.0025977737079323
Placidiopsis	4	2.5977737079323e-05	0.0025977737079323
Placidium	4	2.5977737079323e-05	0.0025977737079323
Pleochaeta	4	2.5977737079323e-05	0.0025977737079323
Pleurotus	4	2.5977737079323e-05	0.0025977737079323
Prevotella	4	2.5977737079323e-05	0.0025977737079323
Providencia	4	2.5977737079323e-05	0.0025977737079323
Pseudofulvibacter	4	2.5977737079323e-05	0.0025977737079323
Raoultella	4	2.5977737079323e-05	0.0025977737079323
Rhizophagus	4	2.5977737079323e-05	0.0025977737079323
Sclerotinia	4	2.5977737079323e-05	0.0025977737079323
Serpula	4	2.5977737079323e-05	0.0025977737079323
Snodgrassella	4	2.5977737079323e-05	0.0025977737079323
Sphaerisporangium	4	2.5977737079323e-05	0.0025977737079323
Syntrophomonas	4	2.5977737079323e-05	0.0025977737079323
Teloschistes	4	2.5977737079323e-05	0.0025977737079323
Thauera	4	2.5977737079323e-05	0.0025977737079323
UCG-005	4	2.5977737079323e-05	0.0025977737079323
Vermiconia	4	2.5977737079323e-05	0.0025977737079323
Verrucula	4	2.5977737079323e-05	0.0025977737079323
Xenophilus	4	2.5977737079323e-05	0.0025977737079323
Xylella	4	2.5977737079323e-05	0.0025977737079323
Zoogloea	4	2.5977737079323e-05	0.0025977737079323
[Eubacterium] oxidoreducens group	4	2.5977737079323e-05	0.0025977737079323
Actinomycetospora	3	1.94833028094923e-05	0.00194833028094923
Aestuariicella	3	1.94833028094923e-05	0.00194833028094923
Alkalibacillus	3	1.94833028094923e-05	0.00194833028094923
Amphibacillus	3	1.94833028094923e-05	0.00194833028094923
Amphiplicatus	3	1.94833028094923e-05	0.00194833028094923
Anaerovibrio	3	1.94833028094923e-05	0.00194833028094923
Anguillospora	3	1.94833028094923e-05	0.00194833028094923
Anthracoidea	3	1.94833028094923e-05	0.00194833028094923
Aquamicrobium	3	1.94833028094923e-05	0.00194833028094923
Ascosphaera	3	1.94833028094923e-05	0.00194833028094923
Aurantimicrobium	3	1.94833028094923e-05	0.00194833028094923
Aureibacillus	3	1.94833028094923e-05	0.00194833028094923
Bacidina	3	1.94833028094923e-05	0.00194833028094923
Bacteriovorax	3	1.94833028094923e-05	0.00194833028094923
Bacteroides	3	1.94833028094923e-05	0.00194833028094923
Baeomyces	3	1.94833028094923e-05	0.00194833028094923
Bifidobacterium	3	1.94833028094923e-05	0.00194833028094923
Blastopirellula	3	1.94833028094923e-05	0.00194833028094923
Bordetella	3	1.94833028094923e-05	0.00194833028094923
Buchnera	3	1.94833028094923e-05	0.00194833028094923
Buellia	3	1.94833028094923e-05	0.00194833028094923
Candidatus Marispirochaeta	3	1.94833028094923e-05	0.00194833028094923
Carnobacterium	3	1.94833028094923e-05	0.00194833028094923
Ceriporia	3	1.94833028094923e-05	0.00194833028094923
Chelativorans	3	1.94833028094923e-05	0.00194833028094923
Chishuiella	3	1.94833028094923e-05	0.00194833028094923
Chitinimonas	3	1.94833028094923e-05	0.00194833028094923
Chlorovibrissea	3	1.94833028094923e-05	0.00194833028094923
Clostridium sensu stricto 8	3	1.94833028094923e-05	0.00194833028094923
Coccotrema	3	1.94833028094923e-05	0.00194833028094923
Cohnella	3	1.94833028094923e-05	0.00194833028094923
Coleosporium	3	1.94833028094923e-05	0.00194833028094923
Collinsella	3	1.94833028094923e-05	0.00194833028094923
Corollospora	3	1.94833028094923e-05	0.00194833028094923
Corynespora	3	1.94833028094923e-05	0.00194833028094923
Coxiella	3	1.94833028094923e-05	0.00194833028094923
Cyttaria	3	1.94833028094923e-05	0.00194833028094923
Desemzia	3	1.94833028094923e-05	0.00194833028094923
Desulfitobacterium	3	1.94833028094923e-05	0.00194833028094923
Dialister	3	1.94833028094923e-05	0.00194833028094923
Extensimonas	3	1.94833028094923e-05	0.00194833028094923
Faecalibacterium	3	1.94833028094923e-05	0.00194833028094923
Fomitopsis	3	1.94833028094923e-05	0.00194833028094923
Friedmanniella	3	1.94833028094923e-05	0.00194833028094923
Gaiella	3	1.94833028094923e-05	0.00194833028094923
Gordonia	3	1.94833028094923e-05	0.00194833028094923
Halioglobus	3	1.94833028094923e-05	0.00194833028094923
Haloplasma	3	1.94833028094923e-05	0.00194833028094923
Kordiimonas	3	1.94833028094923e-05	0.00194833028094923
Leciophysma	3	1.94833028094923e-05	0.00194833028094923
Legionella	3	1.94833028094923e-05	0.00194833028094923
Lentimicrobium	3	1.94833028094923e-05	0.00194833028094923
Longispora	3	1.94833028094923e-05	0.00194833028094923
Luteococcus	3	1.94833028094923e-05	0.00194833028094923
Microbispora	3	1.94833028094923e-05	0.00194833028094923
Modestobacter	3	1.94833028094923e-05	0.00194833028094923
Monascus	3	1.94833028094923e-05	0.00194833028094923
Morganella	3	1.94833028094923e-05	0.00194833028094923
Mortierella	3	1.94833028094923e-05	0.00194833028094923
Mycetocola	3	1.94833028094923e-05	0.00194833028094923
Naganishia	3	1.94833028094923e-05	0.00194833028094923
Neorhizobium	3	1.94833028094923e-05	0.00194833028094923
Niabella	3	1.94833028094923e-05	0.00194833028094923
Ochroconis	3	1.94833028094923e-05	0.00194833028094923
Otariodibacter	3	1.94833028094923e-05	0.00194833028094923
Parapusillimonas	3	1.94833028094923e-05	0.00194833028094923
Peniophorella	3	1.94833028094923e-05	0.00194833028094923
Perenniporia	3	1.94833028094923e-05	0.00194833028094923
Phaseolibacter	3	1.94833028094923e-05	0.00194833028094923
Plasmodium	3	1.94833028094923e-05	0.00194833028094923
Plesiomonas	3	1.94833028094923e-05	0.00194833028094923
Podoscypha	3	1.94833028094923e-05	0.00194833028094923
Porphyromonas	3	1.94833028094923e-05	0.00194833028094923
Pseudogracilibacillus	3	1.94833028094923e-05	0.00194833028094923
Quadrisphaera	3	1.94833028094923e-05	0.00194833028094923
RBG-16-49-21	3	1.94833028094923e-05	0.00194833028094923
Rahnella1	3	1.94833028094923e-05	0.00194833028094923
Roccellographa	3	1.94833028094923e-05	0.00194833028094923
Roseburia	3	1.94833028094923e-05	0.00194833028094923
Roseovarius	3	1.94833028094923e-05	0.00194833028094923
Saccharomonospora	3	1.94833028094923e-05	0.00194833028094923
Salinicola	3	1.94833028094923e-05	0.00194833028094923
Schizothyrium	3	1.94833028094923e-05	0.00194833028094923
Sistotrema	3	1.94833028094923e-05	0.00194833028094923
Sodalis	3	1.94833028094923e-05	0.00194833028094923
Stella	3	1.94833028094923e-05	0.00194833028094923
Sutterella	3	1.94833028094923e-05	0.00194833028094923
Tabrizicola	3	1.94833028094923e-05	0.00194833028094923
Taphrina	3	1.94833028094923e-05	0.00194833028094923
Trametes	3	1.94833028094923e-05	0.00194833028094923
Treponema	3	1.94833028094923e-05	0.00194833028094923
Tritirachium	3	1.94833028094923e-05	0.00194833028094923
UCG-002	3	1.94833028094923e-05	0.00194833028094923
Venturia	3	1.94833028094923e-05	0.00194833028094923
Verruculopsis	3	1.94833028094923e-05	0.00194833028094923
Woeseia	3	1.94833028094923e-05	0.00194833028094923
endosymbionts	3	1.94833028094923e-05	0.00194833028094923
Acanthamoeba	2	1.29888685396615e-05	0.00129888685396615
Acetobacter	2	1.29888685396615e-05	0.00129888685396615
Acidea	2	1.29888685396615e-05	0.00129888685396615
Acidithiobacillus	2	1.29888685396615e-05	0.00129888685396615
Actinobacillus	2	1.29888685396615e-05	0.00129888685396615
Actinophytocola	2	1.29888685396615e-05	0.00129888685396615
Agathobacter	2	1.29888685396615e-05	0.00129888685396615
Alatospora	2	1.29888685396615e-05	0.00129888685396615
Alcanivorax	2	1.29888685396615e-05	0.00129888685396615
Algoriphagus	2	1.29888685396615e-05	0.00129888685396615
Alistipes	2	1.29888685396615e-05	0.00129888685396615
Alkanindiges	2	1.29888685396615e-05	0.00129888685396615
Allomyces	2	1.29888685396615e-05	0.00129888685396615
Alteromonas	2	1.29888685396615e-05	0.00129888685396615
Aminobacter	2	1.29888685396615e-05	0.00129888685396615
Amycolatopsis	2	1.29888685396615e-05	0.00129888685396615
Anaerofustis	2	1.29888685396615e-05	0.00129888685396615
Anaeroplasma	2	1.29888685396615e-05	0.00129888685396615
Anderseniella	2	1.29888685396615e-05	0.00129888685396615
Annamia HOs24	2	1.29888685396615e-05	0.00129888685396615
Aquimonas	2	1.29888685396615e-05	0.00129888685396615
Auxarthronopsis	2	1.29888685396615e-05	0.00129888685396615
Azospira	2	1.29888685396615e-05	0.00129888685396615
BD1-7 clade	2	1.29888685396615e-05	0.00129888685396615
Bartonella	2	1.29888685396615e-05	0.00129888685396615
Bensingtonia	2	1.29888685396615e-05	0.00129888685396615
Blastocatella	2	1.29888685396615e-05	0.00129888685396615
Brenneria	2	1.29888685396615e-05	0.00129888685396615
Butyrivibrio	2	1.29888685396615e-05	0.00129888685396615
Caldicellulosiruptor	2	1.29888685396615e-05	0.00129888685396615
Candidatus Ancillula	2	1.29888685396615e-05	0.00129888685396615
Candidatus Captivus	2	1.29888685396615e-05	0.00129888685396615
Candidatus Competibacter	2	1.29888685396615e-05	0.00129888685396615
Candidatus Paraholospora	2	1.29888685396615e-05	0.00129888685396615
Candidatus Planktophila	2	1.29888685396615e-05	0.00129888685396615
Candidatus Portiera	2	1.29888685396615e-05	0.00129888685396615
Candidatus Solibacter	2	1.29888685396615e-05	0.00129888685396615
Candidatus Xenolissoclinum	2	1.29888685396615e-05	0.00129888685396615
Cellulosimicrobium	2	1.29888685396615e-05	0.00129888685396615
Clostridioides	2	1.29888685396615e-05	0.00129888685396615
Colidextribacter	2	1.29888685396615e-05	0.00129888685396615
Colpodella	2	1.29888685396615e-05	0.00129888685396615
Congregibacter	2	1.29888685396615e-05	0.00129888685396615
Conocybe	2	1.29888685396615e-05	0.00129888685396615
Corneriella	2	1.29888685396615e-05	0.00129888685396615
Cronobacter	2	1.29888685396615e-05	0.00129888685396615
Dacrymyces	2	1.29888685396615e-05	0.00129888685396615
Dactylosporangium	2	1.29888685396615e-05	0.00129888685396615
Dasyspora	2	1.29888685396615e-05	0.00129888685396615
Desulfobulbus	2	1.29888685396615e-05	0.00129888685396615
Desulfomicrobium	2	1.29888685396615e-05	0.00129888685396615
Desulfotomaculum	2	1.29888685396615e-05	0.00129888685396615
Dielma	2	1.29888685396615e-05	0.00129888685396615
Dokdonella	2	1.29888685396615e-05	0.00129888685396615
Edaphobaculum	2	1.29888685396615e-05	0.00129888685396615
Ekhidna	2	1.29888685396615e-05	0.00129888685396615
Enterorhabdus	2	1.29888685396615e-05	0.00129888685396615
Epulopiscium	2	1.29888685396615e-05	0.00129888685396615
Ferrovum	2	1.29888685396615e-05	0.00129888685396615
Francisella	2	1.29888685396615e-05	0.00129888685396615
Freshwater Ichthyosporeans 1	2	1.29888685396615e-05	0.00129888685396615
Gardnerella	2	1.29888685396615e-05	0.00129888685396615
Gigaspora	2	1.29888685396615e-05	0.00129888685396615
HTCC5015	2	1.29888685396615e-05	0.00129888685396615
Haliangium	2	1.29888685396615e-05	0.00129888685396615
Halophytophthora	2	1.29888685396615e-05	0.00129888685396615
Hannaella	2	1.29888685396615e-05	0.00129888685396615
Hericium	2	1.29888685396615e-05	0.00129888685396615
Hoeflea	2	1.29888685396615e-05	0.00129888685396615
Holtermanniella	2	1.29888685396615e-05	0.00129888685396615
Hypopichia-Candida clade	2	1.29888685396615e-05	0.00129888685396615
Izimaplasma	2	1.29888685396615e-05	0.00129888685396615
JGI 0001001-H03	2	1.29888685396615e-05	0.00129888685396615
Jatrophihabitans	2	1.29888685396615e-05	0.00129888685396615
Jeotgalibaca	2	1.29888685396615e-05	0.00129888685396615
Kineococcus	2	1.29888685396615e-05	0.00129888685396615
Kluyvera	2	1.29888685396615e-05	0.00129888685396615
Knoellia	2	1.29888685396615e-05	0.00129888685396615
Kondoa	2	1.29888685396615e-05	0.00129888685396615
Lachnospiraceae NK3A20 group	2	1.29888685396615e-05	0.00129888685396615
Lactarius	2	1.29888685396615e-05	0.00129888685396615
Leptospirillum	2	1.29888685396615e-05	0.00129888685396615
Listeria	2	1.29888685396615e-05	0.00129888685396615
Macruropyxis	2	1.29888685396615e-05	0.00129888685396615
Malikia	2	1.29888685396615e-05	0.00129888685396615
Margolisiella	2	1.29888685396615e-05	0.00129888685396615
Marinobacterium	2	1.29888685396615e-05	0.00129888685396615
Marvinbryantia	2	1.29888685396615e-05	0.00129888685396615
Melanotaenium	2	1.29888685396615e-05	0.00129888685396615
Microbotryum	2	1.29888685396615e-05	0.00129888685396615
Moheibacter	2	1.29888685396615e-05	0.00129888685396615
Multiclavula	2	1.29888685396615e-05	0.00129888685396615
Natribacillus	2	1.29888685396615e-05	0.00129888685396615
Nocardia	2	1.29888685396615e-05	0.00129888685396615
Nuclearia	2	1.29888685396615e-05	0.00129888685396615
Oceanicaulis	2	1.29888685396615e-05	0.00129888685396615
Oceanobacter	2	1.29888685396615e-05	0.00129888685396615
Oleiphilus	2	1.29888685396615e-05	0.00129888685396615
Orenia	2	1.29888685396615e-05	0.00129888685396615
Ornithinicoccus	2	1.29888685396615e-05	0.00129888685396615
Ornithobacterium	2	1.29888685396615e-05	0.00129888685396615
Oryzihumus	2	1.29888685396615e-05	0.00129888685396615
PMMR1	2	1.29888685396615e-05	0.00129888685396615
Paenisporosarcina	2	1.29888685396615e-05	0.00129888685396615
Pediococcus	2	1.29888685396615e-05	0.00129888685396615
Phloeopeccania	2	1.29888685396615e-05	0.00129888685396615
Planomicrobium	2	1.29888685396615e-05	0.00129888685396615
Pleurotopsis	2	1.29888685396615e-05	0.00129888685396615
Pogonoloma	2	1.29888685396615e-05	0.00129888685396615
Polycyclovorans	2	1.29888685396615e-05	0.00129888685396615
Protomyces	2	1.29888685396615e-05	0.00129888685396615
Pseudogymnoascus	2	1.29888685396615e-05	0.00129888685396615
Pseudohaliea	2	1.29888685396615e-05	0.00129888685396615
Pseudohongiella	2	1.29888685396615e-05	0.00129888685396615
Pseudolabrys	2	1.29888685396615e-05	0.00129888685396615
Pseudorhodobacter	2	1.29888685396615e-05	0.00129888685396615
Pseudotulostoma	2	1.29888685396615e-05	0.00129888685396615
Psychrobacillus	2	1.29888685396615e-05	0.00129888685396615
Reinekea	2	1.29888685396615e-05	0.00129888685396615
Reyranella	2	1.29888685396615e-05	0.00129888685396615
Rhizopogon	2	1.29888685396615e-05	0.00129888685396615
Rhodomicrobium	2	1.29888685396615e-05	0.00129888685396615
Rivularia PCC-7116	2	1.29888685396615e-05	0.00129888685396615
Roseitalea	2	1.29888685396615e-05	0.00129888685396615
SWB02	2	1.29888685396615e-05	0.00129888685396615
Salinivibrio	2	1.29888685396615e-05	0.00129888685396615
Salpingoeca	2	1.29888685396615e-05	0.00129888685396615
Schizosaccharomyces	2	1.29888685396615e-05	0.00129888685396615
Shimazuella	2	1.29888685396615e-05	0.00129888685396615
Skermanella	2	1.29888685396615e-05	0.00129888685396615
Sowerbyella	2	1.29888685396615e-05	0.00129888685396615
Sparassis	2	1.29888685396615e-05	0.00129888685396615
Spirosoma	2	1.29888685396615e-05	0.00129888685396615
Starmera-Candida clade	2	1.29888685396615e-05	0.00129888685396615
Sterigmatosporidium	2	1.29888685396615e-05	0.00129888685396615
Sulfuritalea	2	1.29888685396615e-05	0.00129888685396615
Sva0996 marine group	2	1.29888685396615e-05	0.00129888685396615
Swaminathania	2	1.29888685396615e-05	0.00129888685396615
Tahibacter	2	1.29888685396615e-05	0.00129888685396615
Tepidanaerobacter	2	1.29888685396615e-05	0.00129888685396615
Tepidicaulis	2	1.29888685396615e-05	0.00129888685396615
Terribacillus	2	1.29888685396615e-05	0.00129888685396615
Tetracladium	2	1.29888685396615e-05	0.00129888685396615
Thanatephorus	2	1.29888685396615e-05	0.00129888685396615
Thelebolus	2	1.29888685396615e-05	0.00129888685396615
Thraustochytrium	2	1.29888685396615e-05	0.00129888685396615
Tistlia	2	1.29888685396615e-05	0.00129888685396615
Turneriella	2	1.29888685396615e-05	0.00129888685396615
Tylopilus	2	1.29888685396615e-05	0.00129888685396615
UBA6140	2	1.29888685396615e-05	0.00129888685396615
UCG-004	2	1.29888685396615e-05	0.00129888685396615
Vaucheria	2	1.29888685396615e-05	0.00129888685396615
Veillonella	2	1.29888685396615e-05	0.00129888685396615
Vishniacozyma	2	1.29888685396615e-05	0.00129888685396615
Vulcanibacillus	2	1.29888685396615e-05	0.00129888685396615
Wickerhamomyces-Candida clade	2	1.29888685396615e-05	0.00129888685396615
Winogradskyella	2	1.29888685396615e-05	0.00129888685396615
Wolfiporia	2	1.29888685396615e-05	0.00129888685396615
Xanthobacter	2	1.29888685396615e-05	0.00129888685396615
Xanthoparmelia	2	1.29888685396615e-05	0.00129888685396615
Xenorhabdus	2	1.29888685396615e-05	0.00129888685396615
Xiangella	2	1.29888685396615e-05	0.00129888685396615
Z20	2	1.29888685396615e-05	0.00129888685396615
[Aquaspirillum] arcticum group	2	1.29888685396615e-05	0.00129888685396615
[Eubacterium] nodatum group	2	1.29888685396615e-05	0.00129888685396615
2013Ark19i	1	6.49443426983076e-06	0.000649443426983076
AT4-11	1	6.49443426983076e-06	0.000649443426983076
Abditibacterium	1	6.49443426983076e-06	0.000649443426983076
Acarospora	1	6.49443426983076e-06	0.000649443426983076
Acaulospora	1	6.49443426983076e-06	0.000649443426983076
Acidibacillus	1	6.49443426983076e-06	0.000649443426983076
Acidisphaera	1	6.49443426983076e-06	0.000649443426983076
Acidomyces	1	6.49443426983076e-06	0.000649443426983076
Acidothermus	1	6.49443426983076e-06	0.000649443426983076
Acremonium	1	6.49443426983076e-06	0.000649443426983076
Actinopolymorpha	1	6.49443426983076e-06	0.000649443426983076
Aerococcus	1	6.49443426983076e-06	0.000649443426983076
Aestuariimicrobium	1	6.49443426983076e-06	0.000649443426983076
Agaribacter	1	6.49443426983076e-06	0.000649443426983076
Albidovulum	1	6.49443426983076e-06	0.000649443426983076
Aliikangiella	1	6.49443426983076e-06	0.000649443426983076
Alishewanella	1	6.49443426983076e-06	0.000649443426983076
Alkalimarinus	1	6.49443426983076e-06	0.000649443426983076
Allobaculum	1	6.49443426983076e-06	0.000649443426983076
Allocetraria	1	6.49443426983076e-06	0.000649443426983076
Allostreptomyces	1	6.49443426983076e-06	0.000649443426983076
Aminobacterium	1	6.49443426983076e-06	0.000649443426983076
Amnipila	1	6.49443426983076e-06	0.000649443426983076
Anaerococcus	1	6.49443426983076e-06	0.000649443426983076
Anaerostipes	1	6.49443426983076e-06	0.000649443426983076
Anoxynatronum	1	6.49443426983076e-06	0.000649443426983076
Apibacter	1	6.49443426983076e-06	0.000649443426983076
Aquibacillus	1	6.49443426983076e-06	0.000649443426983076
Aquiflexum	1	6.49443426983076e-06	0.000649443426983076
Aristerostoma	1	6.49443426983076e-06	0.000649443426983076
Arsenicitalea	1	6.49443426983076e-06	0.000649443426983076
Asteroleplasma	1	6.49443426983076e-06	0.000649443426983076
Atopobium	1	6.49443426983076e-06	0.000649443426983076
Aurantimonas	1	6.49443426983076e-06	0.000649443426983076
Aureimonas	1	6.49443426983076e-06	0.000649443426983076
Aureispira	1	6.49443426983076e-06	0.000649443426983076
Azoarcus	1	6.49443426983076e-06	0.000649443426983076
Azorhizobium	1	6.49443426983076e-06	0.000649443426983076
Azovibrio	1	6.49443426983076e-06	0.000649443426983076
Balneola	1	6.49443426983076e-06	0.000649443426983076
Bambusicola	1	6.49443426983076e-06	0.000649443426983076
Basidiobolus	1	6.49443426983076e-06	0.000649443426983076
Biddulphiopsis	1	6.49443426983076e-06	0.000649443426983076
Bipolaris	1	6.49443426983076e-06	0.000649443426983076
Bisporella	1	6.49443426983076e-06	0.000649443426983076
Boeremia	1	6.49443426983076e-06	0.000649443426983076
Buttiauxella	1	6.49443426983076e-06	0.000649443426983076
Caldicoprobacter	1	6.49443426983076e-06	0.000649443426983076
Caldisericum	1	6.49443426983076e-06	0.000649443426983076
Calocera	1	6.49443426983076e-06	0.000649443426983076
Camarophyllus	1	6.49443426983076e-06	0.000649443426983076
Candida tanzawaensis clade	1	6.49443426983076e-06	0.000649443426983076
Candidatus Amoebophilus	1	6.49443426983076e-06	0.000649443426983076
Candidatus Cardinium	1	6.49443426983076e-06	0.000649443426983076
Candidatus Carsonella	1	6.49443426983076e-06	0.000649443426983076
Candidatus Cloacimonas	1	6.49443426983076e-06	0.000649443426983076
Candidatus Contendobacter	1	6.49443426983076e-06	0.000649443426983076
Candidatus Defluviella	1	6.49443426983076e-06	0.000649443426983076
Candidatus Evansia	1	6.49443426983076e-06	0.000649443426983076
Candidatus Glomeribacter	1	6.49443426983076e-06	0.000649443426983076
Candidatus Jidaibacter	1	6.49443426983076e-06	0.000649443426983076
Candidatus Nitrosoglobus	1	6.49443426983076e-06	0.000649443426983076
Candidatus Omnitrophus	1	6.49443426983076e-06	0.000649443426983076
Candidatus Ovatusbacter	1	6.49443426983076e-06	0.000649443426983076
Candidatus Parabeggiatoa	1	6.49443426983076e-06	0.000649443426983076
Candidatus Phytoplasma	1	6.49443426983076e-06	0.000649443426983076
Candidatus Planktoluna	1	6.49443426983076e-06	0.000649443426983076
Candidatus Regiella	1	6.49443426983076e-06	0.000649443426983076
Candidatus Renichlamydia	1	6.49443426983076e-06	0.000649443426983076
Candidatus Ruthia	1	6.49443426983076e-06	0.000649443426983076
Candidatus Xiphinematobacter	1	6.49443426983076e-06	0.000649443426983076
Carboxylicivirga	1	6.49443426983076e-06	0.000649443426983076
Cazia	1	6.49443426983076e-06	0.000649443426983076
Cercomonas	1	6.49443426983076e-06	0.000649443426983076
Cetobacterium	1	6.49443426983076e-06	0.000649443426983076
Cetradonia	1	6.49443426983076e-06	0.000649443426983076
Chlorociboria	1	6.49443426983076e-06	0.000649443426983076
Chlorophyllum	1	6.49443426983076e-06	0.000649443426983076
Chthoniobacter	1	6.49443426983076e-06	0.000649443426983076
Cirrosporium	1	6.49443426983076e-06	0.000649443426983076
Claroideoglomus	1	6.49443426983076e-06	0.000649443426983076
Cnuella	1	6.49443426983076e-06	0.000649443426983076
Coemansia	1	6.49443426983076e-06	0.000649443426983076
Cognatishimia	1	6.49443426983076e-06	0.000649443426983076
Colletotrichum	1	6.49443426983076e-06	0.000649443426983076
Colwellia	1	6.49443426983076e-06	0.000649443426983076
Conidiobolus	1	6.49443426983076e-06	0.000649443426983076
Constrictibacter	1	6.49443426983076e-06	0.000649443426983076
Coprococcus	1	6.49443426983076e-06	0.000649443426983076
Coriobacteriaceae UCG-002	1	6.49443426983076e-06	0.000649443426983076
Crenobacter	1	6.49443426983076e-06	0.000649443426983076
Curvularia	1	6.49443426983076e-06	0.000649443426983076
Cyanobium PCC-6307	1	6.49443426983076e-06	0.000649443426983076
Cyclidium	1	6.49443426983076e-06	0.000649443426983076
Defluviicoccus	1	6.49443426983076e-06	0.000649443426983076
Dendrochytridium	1	6.49443426983076e-06	0.000649443426983076
Dermocystidium	1	6.49443426983076e-06	0.000649443426983076
Desertifilum KR2012-2	1	6.49443426983076e-06	0.000649443426983076
Desulfatiglans	1	6.49443426983076e-06	0.000649443426983076
Desulfatirhabdium	1	6.49443426983076e-06	0.000649443426983076
Desulfosporosinus	1	6.49443426983076e-06	0.000649443426983076
Desulfotignum	1	6.49443426983076e-06	0.000649443426983076
Desulfovermiculus	1	6.49443426983076e-06	0.000649443426983076
Dethiosulfatibacter	1	6.49443426983076e-06	0.000649443426983076
Dictyonema	1	6.49443426983076e-06	0.000649443426983076
Dinghuibacter	1	6.49443426983076e-06	0.000649443426983076
Dorea	1	6.49443426983076e-06	0.000649443426983076
Dubosiella	1	6.49443426983076e-06	0.000649443426983076
Egicoccus	1	6.49443426983076e-06	0.000649443426983076
Eikenella	1	6.49443426983076e-06	0.000649443426983076
Elioraea	1	6.49443426983076e-06	0.000649443426983076
Ellin516	1	6.49443426983076e-06	0.000649443426983076
Encoelia	1	6.49443426983076e-06	0.000649443426983076
Endobacter	1	6.49443426983076e-06	0.000649443426983076
Endomicrobium	1	6.49443426983076e-06	0.000649443426983076
Enteractinococcus	1	6.49443426983076e-06	0.000649443426983076
Erwinia	1	6.49443426983076e-06	0.000649443426983076
Euplotes	1	6.49443426983076e-06	0.000649443426983076
Filobacterium	1	6.49443426983076e-06	0.000649443426983076
Flammeovirga	1	6.49443426983076e-06	0.000649443426983076
Flexivirga	1	6.49443426983076e-06	0.000649443426983076
Fontimonas	1	6.49443426983076e-06	0.000649443426983076
Friedmanniomyces	1	6.49443426983076e-06	0.000649443426983076
Fulvimarina	1	6.49443426983076e-06	0.000649443426983076
GBChlB	1	6.49443426983076e-06	0.000649443426983076
Geoglossum	1	6.49443426983076e-06	0.000649443426983076
Gibbsiella	1	6.49443426983076e-06	0.000649443426983076
Gluconobacter	1	6.49443426983076e-06	0.000649443426983076
Granulicoccus	1	6.49443426983076e-06	0.000649443426983076
Granulosicoccus	1	6.49443426983076e-06	0.000649443426983076
Gryllotalpicola	1	6.49443426983076e-06	0.000649443426983076
Gymnophrys	1	6.49443426983076e-06	0.000649443426983076
Halalkalibacillus	1	6.49443426983076e-06	0.000649443426983076
Halanaerobium	1	6.49443426983076e-06	0.000649443426983076
Halioxenophilus	1	6.49443426983076e-06	0.000649443426983076
Halojulella	1	6.49443426983076e-06	0.000649443426983076
Halorhodospira	1	6.49443426983076e-06	0.000649443426983076
Halothiobacillus	1	6.49443426983076e-06	0.000649443426983076
Hartmannella	1	6.49443426983076e-06	0.000649443426983076
Hasegawazyma	1	6.49443426983076e-06	0.000649443426983076
Heliobacterium	1	6.49443426983076e-06	0.000649443426983076
Hesperomyces	1	6.49443426983076e-06	0.000649443426983076
Heteromita	1	6.49443426983076e-06	0.000649443426983076
Holdemanella	1	6.49443426983076e-06	0.000649443426983076
Holospora	1	6.49443426983076e-06	0.000649443426983076
Hydnellum	1	6.49443426983076e-06	0.000649443426983076
Hydrobacter	1	6.49443426983076e-06	0.000649443426983076
Hydrotalea	1	6.49443426983076e-06	0.000649443426983076
Hymenobacter	1	6.49443426983076e-06	0.000649443426983076
Hyphodontia	1	6.49443426983076e-06	0.000649443426983076
Hyponectria	1	6.49443426983076e-06	0.000649443426983076
Hysterographium	1	6.49443426983076e-06	0.000649443426983076
IMCC26207	1	6.49443426983076e-06	0.000649443426983076
Idiomarina	1	6.49443426983076e-06	0.000649443426983076
Inhella	1	6.49443426983076e-06	0.000649443426983076
JCM8259	1	6.49443426983076e-06	0.000649443426983076
JTB215	1	6.49443426983076e-06	0.000649443426983076
KCM-B-112	1	6.49443426983076e-06	0.000649443426983076
Kaistia	1	6.49443426983076e-06	0.000649443426983076
Kibdelosporangium	1	6.49443426983076e-06	0.000649443426983076
Kockovaella	1	6.49443426983076e-06	0.000649443426983076
Kosakonia	1	6.49443426983076e-06	0.000649443426983076
Lachnoclostridium	1	6.49443426983076e-06	0.000649443426983076
Lachnospira	1	6.49443426983076e-06	0.000649443426983076
Lachnospiraceae NC2004 group	1	6.49443426983076e-06	0.000649443426983076
Lachnospiraceae ND3007 group	1	6.49443426983076e-06	0.000649443426983076
Lachnospiraceae UCG-001	1	6.49443426983076e-06	0.000649443426983076
Lachnospiraceae UCG-008	1	6.49443426983076e-06	0.000649443426983076
Lelliottia	1	6.49443426983076e-06	0.000649443426983076
Leucangium	1	6.49443426983076e-06	0.000649443426983076
Leuconostoc	1	6.49443426983076e-06	0.000649443426983076
Lichenomphalia	1	6.49443426983076e-06	0.000649443426983076
Limimonas	1	6.49443426983076e-06	0.000649443426983076
Limonomyces	1	6.49443426983076e-06	0.000649443426983076
Lophiostoma	1	6.49443426983076e-06	0.000649443426983076
Luedemannella	1	6.49443426983076e-06	0.000649443426983076
Lutimonas	1	6.49443426983076e-06	0.000649443426983076
